contrast,protein,Protein.Names,Genes,NPrec,PropObs,logFC,AveExpr,t,P.Value,adj.P.Val,B,pi_score
BFR_post_vs_pre,Q16775,GLO2_HUMAN,HAGH,23,0.7059409226684368,-0.19391848122215194,21.83200161765034,-2.9416410667022554,0.0040483879906232124,0.09697004935020324,-2.274287692264367,0.3435641058476926
BFR_post_vs_pre,Q6P1X6,CH082_HUMAN,C8orf82,5,0.4351145038167939,0.4079945503858404,16.856717168947842,2.9297975202920306,0.004193149723674553,0.09903686146639504,-2.0124622935093814,0.10715425647957152
BFR_post_vs_pre,P04080,CYTB_HUMAN,CSTB,17,0.738212842388864,-0.223660861076052,22.159207771286468,-2.927914541948118,0.0042165993225563815,0.09903686146639504,-2.2403318191537838,0.2943045867691065
BFR_post_vs_pre,Q8TB45,DPTOR_HUMAN,DEPTOR,22,0.49236641221374045,-0.21562400199427856,18.302495977642224,-2.9266556217374347,0.004232344507110899,0.09903686146639504,-2.1279720921612197,0.3077753963619406
BFR_post_vs_pre,Q5VUM1,SDHF4_HUMAN,SDHAF4,1,0.3969465648854962,0.3253531227988251,16.54352805087507,2.9234960052449876,0.004272100155513408,0.09920403567230371,-2.029393309019794,0.16948130088429514
BFR_post_vs_pre,Q9Y376,CAB39_HUMAN,CAB39,27,0.6333050607859768,-0.18373864697193198,19.184465578166908,-2.913454747887254,0.004400736249992366,0.10004187651813842,-2.3357487281917817,0.3689984437078045
BFR_post_vs_pre,Q04837,SSBP_HUMAN,SSBP1,8,0.5477099236641222,0.3194919557218405,19.972212194045195,2.913054857273092,0.004405932168153783,0.10004187651813842,-2.0728576532806473,0.17672135436487044
BFR_post_vs_pre,Q9NYJ1,COA4_HUMAN,COA4,7,0.33042529989094876,0.25799996010965387,16.769041630581697,2.9118063678377957,0.0044221905575516736,0.10004187651813842,-2.0677067625487426,0.24693039821026277
BFR_post_vs_pre,O75390,CISY_HUMAN,CS,34,0.6964526268522677,0.18959341934405316,22.740111583022163,2.910464364461342,0.004439728247846379,0.10004187651813842,-2.3273365879668346,0.35805871861701244
BFR_post_vs_pre,Q93034,CUL5_HUMAN,CUL5,42,0.5136314067611777,-0.15928252171693202,18.57297487597855,-2.9042531903825815,0.004521733807801566,0.10114054590685562,-2.3724335449291885,0.4231857804716601
BFR_post_vs_pre,Q9NYL2,M3K20_HUMAN,MAP3K20,15,0.4030534351145038,-0.27407818116328286,18.398562013708794,-2.8946746577835376,0.004650931343547799,0.10230461197086897,-2.266379488528289,0.22946876907191438
BFR_post_vs_pre,P02792,FRIL_HUMAN,FTL,10,0.43969465648854966,0.5481630948053464,19.64960287685126,2.891585425091174,0.004699315743363335,0.10230461197086897,-2.197594842778337,0.052953576271953524
BFR_post_vs_pre,O60271,JIP4_HUMAN,SPAG9,7,0.40567066521264994,-0.3253791228314018,15.734830674269528,-2.8908937100150265,0.00470285691599363,0.10230461197086897,-2.1404914487134956,0.17483771140421905
BFR_post_vs_pre,P15311,EZRI_HUMAN,EZR,22,0.28417765440666204,0.405950168617629,17.09892149923386,2.8904996665362033,0.004708299038764516,0.10230461197086897,-2.1522356924929853,0.11357918917921388
BFR_post_vs_pre,P0C870,JMJD7_HUMAN,JMJD7,1,0.26717557251908397,-0.2964469052426413,14.19030192014276,-2.887800365969049,0.004745734831715015,0.10238670466721331,-2.1163642810905343,0.2047139105393198
BFR_post_vs_pre,P45877,PPIC_HUMAN,PPIC,2,0.6946564885496184,0.3328413849916032,18.199167123360905,2.880630406921308,0.00484650438578438,0.10382441085602875,-2.1355682143844077,0.16967382599854547
BFR_post_vs_pre,Q15185,TEBP_HUMAN,PTGES3,6,0.8804071246819339,-0.21496331182981265,21.495629173837624,-2.8701927380932055,0.0049967145404394555,0.10629374567843933,-2.303320203754388,0.32011174362375455
BFR_post_vs_pre,Q6IBS0,TWF2_HUMAN,TWF2,16,0.5734732824427481,-0.24181834060368956,18.285447016047254,-2.866427487693897,0.005051941173544866,0.1067222572911353,-2.3515702260866074,0.27839029635114493
BFR_post_vs_pre,O60763,USO1_HUMAN,USO1,36,0.4168787107718405,-0.1843640001674558,18.034619604107462,-2.8638731084970495,0.00508972564330051,0.10677893384082862,-2.4540592769065754,0.377743500848541
BFR_post_vs_pre,P31949,S10AB_HUMAN,S100A11,6,0.45038167938931295,0.6195278179923989,19.277419697416764,2.860675798320025,0.005137385652063526,0.10704059694230991,-2.1832338314907775,0.03817166386316011
BFR_post_vs_pre,P42765,THIM_HUMAN,ACAA2,41,0.6270713088810277,0.16554518595505385,20.96946036025711,2.8581800068229595,0.005174872705755449,0.10708818211502093,-2.535423508068161,0.41835705386379013
BFR_post_vs_pre,Q6PJW8,CNST_HUMAN,CNST,3,0.37404580152671757,-0.3131727579417536,15.4170833198131,-2.8500837767106755,0.0052982122987386615,0.10889974197812842,-2.207213427790861,0.19375785316045485
BFR_post_vs_pre,Q8IWX7,UN45B_HUMAN,UNC45B,79,0.48758334138564113,0.1605895782348412,18.771703856697417,2.844785277493765,0.005380383360136343,0.10984648443983058,-2.651245786196788,0.43210794561462
BFR_post_vs_pre,Q9Y2Z4,SYYM_HUMAN,YARS2,3,0.13740458015267176,0.49747478509592646,15.466831422143308,2.839618194658055,0.005461639509412568,0.11076204925088688,-2.2321151203506067,0.07488162516376462
BFR_post_vs_pre,O75368,SH3L1_HUMAN,SH3BGRL,5,0.6229007633587786,0.42170753090676527,17.948531973135903,2.83456878813064,0.005542129698334625,0.11095042843489618,-2.248406246229899,0.11181278526553594
BFR_post_vs_pre,Q86YB7,ECHD2_HUMAN,ECHDC2,5,0.4320610687022901,0.44568875223345117,17.55555376250059,2.8344600994118214,0.005543874136128934,0.11095042843489618,-2.2400097683617552,0.09872860313486513
BFR_post_vs_pre,Q9Y4W6,AFG32_HUMAN,AFG3L2,36,0.45525869380831213,0.18634948691566677,18.337932760688638,2.829562287872015,0.005623007120955643,0.11170353820740699,-2.4974477753847677,0.3808095308461994
BFR_post_vs_pre,O15511,ARPC5_HUMAN,ARPC5,4,0.21183206106870228,0.5098765300518906,15.596360457313242,2.827603355557541,0.005654945721216527,0.11170353820740699,-2.2605211125881746,0.07145226698343878
BFR_post_vs_pre,Q14249,NUCG_HUMAN,ENDOG,17,0.5168387965873372,0.28503806972401335,18.344875975599933,2.8214870955606552,0.0057557374462330006,0.1129609891060696,-2.34723176030477,0.2299024002825059
BFR_post_vs_pre,P55899,FCGRN_HUMAN,FCGRT,1,0.5725190839694656,0.33209048474570757,16.63757295814433,2.8128642772842114,0.005900629453387256,0.11506227434105148,-2.291676669315243,0.1818597334025117
BFR_post_vs_pre,P28838,AMPL_HUMAN,LAP3,43,0.5107402804899698,0.19917927071481856,18.928722209032575,2.8101616150548754,0.0059467252471018806,0.1152225363164581,-2.5556290260512187,0.3603149566518268
BFR_post_vs_pre,Q9UMX5,NENF_HUMAN,NENF,3,0.2900763358778626,-0.3002096218498327,15.270886949427958,-2.8014356126889193,0.006097810478246148,0.1174021485748404,-2.318106396493311,0.21631562999110474
BFR_post_vs_pre,P20962,PTMS_HUMAN,PTMS,6,0.5432569974554707,0.37955698823939343,18.875262205539766,2.798778551244681,0.006144507894103071,0.11755718876642478,-2.444150374805557,0.14474541864100537
BFR_post_vs_pre,P35914,HMGCL_HUMAN,HMGCL,11,0.5336571825121443,0.2055189066677876,18.715722576692656,2.7938965839134324,0.006231160484161228,0.11846993870511534,-2.496575964184936,0.35216177901441115
BFR_post_vs_pre,Q969M1,TM40L_HUMAN,TOMM40L,3,0.15521628498727735,0.6066368794901962,16.509690997032322,2.7888988190161013,0.006321023661965202,0.11943201229626176,-2.3533955290507067,0.046331519188030634
BFR_post_vs_pre,P63098,CANB1_HUMAN,PPP3R1,7,0.623773173391494,-0.27976588416707315,19.187656337883407,-2.7729977208107988,0.006614867157087265,0.12148639070152502,-2.4320672799594445,0.24561572383937866
BFR_post_vs_pre,Q8TCJ2,STT3B_HUMAN,STT3B,6,0.33715012722646315,-0.35926573870967005,17.037739582679865,-2.7729316874560137,0.006616112988026135,0.12148639070152502,-2.403564642061351,0.1648228030706815
BFR_post_vs_pre,Q96AQ6,PBIP1_HUMAN,PBXIP1,26,0.6186142102172637,-0.15566372709962906,19.540113086307382,-2.7711570691530323,0.006649674464465894,0.12148639070152502,-2.7402882555912265,0.45823577628696943
BFR_post_vs_pre,O60869,EDF1_HUMAN,EDF1,10,0.4595419847328245,-0.25876691029098,17.72504823263249,-2.7704180190365593,0.006663697095748282,0.12148639070152502,-2.5057401804955832,0.27343211308802584
BFR_post_vs_pre,P35232,PHB_HUMAN,PHB,21,0.7858960378044347,0.19281833040628982,21.924468939914373,2.7703353278901637,0.006665267742811566,0.12148639070152502,-2.7221264284664435,0.3805328404802476
BFR_post_vs_pre,Q9UDX5,MTFP1_HUMAN,MTFP1,2,0.19083969465648856,0.49390858575678287,16.299670627103314,2.7701193726950657,0.006669371218657027,0.12148639070152502,-2.391770768611484,0.08419704425034207
BFR_post_vs_pre,Q9UI12,VATH_HUMAN,ATP6V1H,8,0.29961832061068705,-0.2298945553123346,15.771838000270906,-2.7592204447051127,0.006879485266535951,0.12396865737602857,-2.522406755481584,0.3183214361795377
BFR_post_vs_pre,P39687,AN32A_HUMAN,ANP32A,6,0.6603053435114504,0.24125767172752788,19.673649661330693,2.7588287516330268,0.006887147632001587,0.12396865737602857,-2.4944745367434153,0.30089184511358713
BFR_post_vs_pre,Q8N283,ANR35_HUMAN,ANKRD35,2,0.18702290076335878,-0.43790167042412165,15.795925536512197,-2.7554445899228943,0.00696502001534955,0.12441448857500054,-2.4231264848990723,0.11360883386523124
BFR_post_vs_pre,P10619,PPGB_HUMAN,CTSA,2,0.3702290076335878,0.3906614517753084,16.532111700455538,2.7518333632952032,0.007025309450986576,0.12441448857500054,-2.4294712006443615,0.1441369081885291
BFR_post_vs_pre,O43396,TXNL1_HUMAN,TXNL1,22,0.536086051353227,-0.16244335838822366,18.827689552880713,-2.751366837722469,0.007034612766239346,0.12441448857500054,-2.7043669748943784,0.44699067965271505
BFR_post_vs_pre,Q96C90,PP14B_HUMAN,PPP1R14B,2,0.6221374045801527,0.358395176716261,18.309273949611494,2.7492832493299444,0.007076300270574961,0.12442835504675741,-2.4282808199867785,0.16958246046236797
BFR_post_vs_pre,O95810,CAVN2_HUMAN,CAVIN2,19,0.37123342707914825,-0.22972490282051083,17.054830204786366,-2.744123440182884,0.007180506142299381,0.12484008506863982,-2.6676694452600107,0.3217402752680747
BFR_post_vs_pre,Q9NRX4,PHP14_HUMAN,PHPT1,8,0.6708015267175572,-0.24260153179619692,23.044560216324445,-2.744060138844505,0.007181793190996702,0.12484008506863982,-2.7528792773155457,0.30193872477183015
BFR_post_vs_pre,Q16610,ECM1_HUMAN,ECM1,4,0.15267175572519084,0.48708076849562687,14.838004867778931,2.7361670345235853,0.007343932988145047,0.12693320539737066,-2.473770498874455,0.09131348410421697
BFR_post_vs_pre,P43121,MUC18_HUMAN,MCAM,11,0.21859819569743236,0.4460442531124009,16.03953726842,2.733808433108127,0.007393026029020819,0.1270337891441313,-2.53528657401028,0.11204704454362542
BFR_post_vs_pre,O94905,ERLN2_HUMAN,ERLIN2,18,0.5046649703138253,-0.2663699052064956,18.743930317537544,-2.731744013028499,0.007436240822684252,0.1270337891441313,-2.6441855442331605,0.2710145572674378
BFR_post_vs_pre,Q16270,IBP7_HUMAN,IGFBP7,2,0.2633587786259542,0.4089538380386557,16.492712428103818,2.7299001794744373,0.007475032300065581,0.1270337891441313,-2.483014104066044,0.13502242551485286
BFR_post_vs_pre,P49591,SYSC_HUMAN,SARS1,15,0.44936386768447834,0.18534858118578157,17.469969530406114,2.7214540318504397,0.007655091150897916,0.1293075312652714,-2.6993913897612787,0.4053154910483156
BFR_post_vs_pre,Q8N5M9,JAGN1_HUMAN,JAGN1,2,0.6717557251908397,-0.28987390173623595,18.286344147357088,-2.7196600421118027,0.007693840617690377,0.1293075312652714,-2.510842447321302,0.2439203741042927
BFR_post_vs_pre,Q03154,ACY1_HUMAN,ACY1,21,0.4322064703744093,0.20717892139808214,19.063121706024862,2.7120209124502876,0.007860847846986556,0.13131107414387216,-2.7633954775399743,0.366425440169126
BFR_post_vs_pre,Q00G26,PLIN5_HUMAN,PLIN5,22,0.467383761276891,-0.2525071745563672,17.645756294876072,-2.7097009765689104,0.007912214990876458,0.13131107414387216,-2.740095409308669,0.29464914571609496
BFR_post_vs_pre,Q16585,SGCB_HUMAN,SGCB,18,0.47582697201017815,-0.20362662514231644,18.346139369681513,-2.70520686828545,0.008012590710737445,0.13131107414387216,-2.747381719669624,0.37424185932585524
BFR_post_vs_pre,Q96RP9,EFGM_HUMAN,GFM1,17,0.33632689717108216,0.2280057071268793,17.742872755073357,2.7048598786513183,0.00802038862548149,0.13131107414387216,-2.7262343756997596,0.33277032663884665
BFR_post_vs_pre,P63146,UBE2B_HUMAN,UBE2B,1,0.9618320610687023,-0.2826014556263594,20.89791313165716,-2.704429898414567,0.008030061158917667,0.13131107414387216,-2.5522654551114212,0.25578230569716526
BFR_post_vs_pre,Q08380,LG3BP_HUMAN,LGALS3BP,10,0.2587786259541985,0.4315979929081841,16.59133093120926,2.702568852419072,0.008072048279061175,0.13131107414387216,-2.596578253299318,0.12492759739226043
BFR_post_vs_pre,P22897,MRC1_HUMAN,MRC1,7,0.05234460196292257,0.8579107765306624,14.116734422978128,2.7016916399319637,0.00812623118222202,0.13148933646978397,-2.558716794353375,0.01610168764977382
BFR_post_vs_pre,O43464,HTRA2_HUMAN,HTRA2,5,0.2946564885496183,0.4566230521068775,17.0515127462573,2.6940386911824534,0.008267061311363403,0.13195813153121352,-2.555370464432603,0.11194753354373443
BFR_post_vs_pre,Q9UIJ7,KAD3_HUMAN,AK3,31,0.6614134449642946,0.1982995849182636,21.056744997991736,2.692080480654035,0.008312428623562271,0.13195813153121352,-2.8906775603379953,0.38679683505759965
BFR_post_vs_pre,P05165,PCCA_HUMAN,PCCA,24,0.3756361323155217,0.24277189009669087,18.20794789928095,2.691242033569645,0.008331922567588045,0.13195813153121352,-2.7713180722405117,0.31276301305586335
BFR_post_vs_pre,Q69YU5,CL073_HUMAN,C12orf73,3,0.6972010178117048,0.2748746649495182,18.158695375962537,2.689732727493728,0.008367118656071018,0.13195813153121352,-2.5742444509558817,0.26851512525917026
BFR_post_vs_pre,P38117,ETFB_HUMAN,ETFB,24,0.8660941475826972,0.17685974208910338,22.644893696432696,2.6892350146985398,0.00837875457056565,0.13195813153121352,-2.993075747191036,0.42923394176128504
BFR_post_vs_pre,P04792,HSPB1_HUMAN,HSPB1,32,0.8163167938931297,-0.24156271119984396,24.0355808323811,-2.6876684087147047,0.008415475843870947,0.13195813153121352,-3.0301396112384524,0.31533805157884554
BFR_post_vs_pre,Q9HCP6,HHATL_HUMAN,HHATL,24,0.44243002544529264,-0.2963359243939543,18.552584625486826,-2.68180220698275,0.008554280930209143,0.1324827768766348,-2.7985879124728488,0.24391116952461003
BFR_post_vs_pre,P37802,TAGL2_HUMAN,TAGLN2,19,0.5102450783447168,0.34654119853500376,19.41825969436924,2.6804215117548247,0.008587251251504002,0.1324827768766348,-2.776706705514777,0.19230711282983862
BFR_post_vs_pre,P06733,ENOA_HUMAN,ENO1,44,0.7831367106176267,-0.1682101306314543,22.48721353170107,-2.680165586509265,0.00859337527071071,0.1324827768766348,-2.99537836257334,0.44926793066774606
BFR_post_vs_pre,Q9Y263,PLAP_HUMAN,PLAA,26,0.46887844979448035,-0.13863376679587347,17.589308291934383,-2.6789240861249377,0.008623139323331258,0.1324827768766348,-2.873336219304413,0.5173846251788918
BFR_post_vs_pre,Q96BW5,PTER_HUMAN,PTER,9,0.3502968617472434,-0.36314170324815365,16.467646597946423,-2.6734290928140956,0.00875600387296247,0.13356639243240387,-2.6121966167318043,0.1789639167794301
BFR_post_vs_pre,O43765,SGTA_HUMAN,SGTA,10,0.6221374045801527,0.17707011791368288,18.67695033512321,2.672383882990993,0.00878148536702195,0.13356639243240387,-2.8546676580106185,0.4323817352179691
BFR_post_vs_pre,Q9Y4G6,TLN2_HUMAN,TLN2,60,0.3354961832061069,-0.18720696082289123,17.048655439819548,-2.6632568743658025,0.009006868971290122,0.1361045365282544,-3.003023743270942,0.41407783685606175
BFR_post_vs_pre,Q6IAA8,LTOR1_HUMAN,LAMTOR1,7,0.376226826608506,-0.2847474852922858,16.0022799888895,-2.6620188123921578,0.009037842333565875,0.1361045365282544,-2.693098879830631,0.2618150336594619
BFR_post_vs_pre,Q96HY6,DDRGK_HUMAN,DDRGK1,5,0.500763358778626,-0.28723711088811754,16.878843354228103,-2.6590681846654056,0.009112049490089664,0.13654608152144215,-2.698023065212872,0.2593737462590414
BFR_post_vs_pre,Q86TP1,PRUN1_HUMAN,PRUNE1,11,0.3282442748091603,-0.3034728278847396,17.0930627943425,-2.6530627913801825,0.009264790369342467,0.13815437403695974,-2.690675341587237,0.24154043778753045
BFR_post_vs_pre,P12882,MYH1_HUMAN,MYH1,80,0.5948473282442748,-0.9456538316807297,21.54736025930663,-2.6527647454058156,0.009341946316116496,0.13862536923720187,-3.0529800593995167,0.012043045293417088
BFR_post_vs_pre,Q6NW29,RWDD4_HUMAN,RWDD4,2,0.40076335877862596,-0.4698097954949212,17.165502399030288,-2.6476001161686025,0.00940573762113232,0.13889443613341998,-2.6594939902517902,0.11165549823984326
BFR_post_vs_pre,Q4G0N4,NAKD2_HUMAN,NADK2,8,0.4017175572519084,0.26631743629439697,16.802971281561437,2.6407432516800844,0.009585403904026261,0.1408637617200381,-2.7701974925375348,0.29004652123281627
BFR_post_vs_pre,Q9HA77,SYCM_HUMAN,CARS2,6,0.29516539440203565,0.3707628375114034,16.70636876447879,2.6389172722335585,0.009633769693362052,0.14089388176542,-2.7195723295069607,0.17884079026757832
BFR_post_vs_pre,P40261,NNMT_HUMAN,NNMT,5,0.0916030534351145,0.7498618674493436,15.511703288142026,2.6363164882328642,0.009757663319897414,0.14173814323262138,-2.7519133218176335,0.031066126660447106
BFR_post_vs_pre,P31751,AKT2_HUMAN,AKT2,12,0.45229007633587787,0.2587430159869406,17.515860973888937,2.633145095545964,0.009788116347480598,0.14173814323262138,-2.7919797875251775,0.3020698855714079
BFR_post_vs_pre,P25788,PSA3_HUMAN,PSMA3,16,0.683206106870229,-0.17160524549062472,20.42349479548928,-2.6315456828857275,0.009831278179514501,0.14173814323262138,-2.9987045184404617,0.4523986951727878
BFR_post_vs_pre,Q5SRE7,PHYD1_HUMAN,PHYHD1,7,0.39912758996728465,-0.2915598459840396,16.3033485705678,-2.6211975862630728,0.01011471603432984,0.14513663290769516,-2.7523839566008292,0.26201406588931564
BFR_post_vs_pre,Q9H477,RBSK_HUMAN,RBKS,9,0.4028837998303647,-0.20749966505072592,17.097648927107382,-2.616822728774097,0.010236750081229661,0.14619809270939263,-2.858355696374218,0.38646422936275515
BFR_post_vs_pre,Q8N3K9,CMYA5_HUMAN,CMYA5,57,0.3676175170751306,-0.34355113031127615,16.46733255539851,-2.6139879953726872,0.010329856202834881,0.14683842321973695,-3.1366920064663892,0.20784512557925902
BFR_post_vs_pre,P51114,FXR1_HUMAN,FXR1,16,0.41650763358778625,-0.25340317496834075,17.15028097588646,-2.6049616359443952,0.010574327856986093,0.14961444344628694,-2.9201009422361284,0.3157471065019112
BFR_post_vs_pre,Q92506,DHB8_HUMAN,HSD17B8,9,0.6293469041560644,0.22714224205067524,19.48090328299124,2.603029311915802,0.010630265734680372,0.14970957576341523,-2.9376958661938035,0.3562417430520484
BFR_post_vs_pre,Q9NSE4,SYIM_HUMAN,IARS2,41,0.5317445540867622,0.15950835923946372,19.204461124574973,2.5985067022794044,0.010762233889068367,0.1508696566384607,-3.150471799260985,0.4853689443463306
BFR_post_vs_pre,Q9H7Z7,PGES2_HUMAN,PTGES2,27,0.5465083404014701,0.17799835598596303,18.843712429741117,2.5955605706732845,0.010848994190864205,0.15138825838811426,-3.051330799751641,0.446994888293122
BFR_post_vs_pre,P09622,DLDH_HUMAN,DLD,36,0.6522476675148431,-0.18004920892784781,21.63647069770534,-2.5889796971421624,0.011045076310503428,0.15342064902534897,-3.149690468198232,0.4442977113938726
BFR_post_vs_pre,O95834,EMAL2_HUMAN,EML2,13,0.4603640634174985,-0.23932634580178558,17.228044439957085,-2.577343210850971,0.011399628668828715,0.1576257745935316,-2.9766139200684503,0.3427383904616519
BFR_post_vs_pre,P48163,MAOX_HUMAN,ME1,32,0.5644083969465649,-0.15367455827203003,19.417436456970982,-2.57438206107806,0.011491473458177128,0.1579284003268653,-3.1699173314198474,0.5034184119184147
BFR_post_vs_pre,Q53GQ0,DHB12_HUMAN,HSD17B12,14,0.46728462377317337,0.21535475624166267,18.508553340402845,2.573295337051519,0.011525346769416205,0.1579284003268653,-2.9765655450804984,0.382444103952609
BFR_post_vs_pre,P35052,GPC1_HUMAN,GPC1,6,0.3765903307888041,-0.2999580137431437,16.956988724198947,-2.569950774031917,0.011630162171403774,0.15865001491215375,-2.892728000990632,0.26287963917777696
BFR_post_vs_pre,Q712K3,UB2R2_HUMAN,UBE2R2,3,0.5521628498727735,-0.3331669227707579,17.958268124981046,-2.563740674425202,0.011827059609244628,0.16061569344340249,-2.8367565806943853,0.22800600694937395
